Unique ID,Geo Category,Regional Jurisdiction,Local Jurisdiction,Issuing Authority,Language,Issuance Type,Weblink,Phase,MVP Desired Source? (March 2021),Contract Alignment,Added as part of pilot work? (Y),Planned Ingestion Date,Target Ingestion Date (Month),Actual Ingestion Date,Statutes/Regulations or  Proposed/Monitoring,In SHRP Inventory?,Legal Monitoring? (Domestic),International Monitoring?,Frequency of Ingestion/Updates,"Ingestion Start Date (ideal to align w/UAT for MVP, should be prior to 3/26/2021)",Lookback on historical content (Y/N)?,Document Level View,Related Issuance Type(s),Citation Standard,Lowest level citation in inventory,Notes,Innodata,DCL,2020, 2021, 2022, 2023,Notes 2,Duplicate ID,Proprietary Sources,Source Display Name,Universal SDC Issuance Type
001534,US State,United States,Kansas,Kansas State Legislature,English,Kansas - Bills,http://www.kslegislature.org/li/b2019_20/measures/bills/,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Kansas - Revised Statutes,,,,checked,,,P2,,,,,,,
000691,US State,United States,Kentucky,Kentucky State Legislature,English,Kentucky - Administrative Register,https://legislature.ky.gov/Law/kar/Pages/Registers.aspx,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,Register entry,,,,,,checked,,,,,,,,,ADMINISTRATIVE_REGISTER
001535,US State,United States,Kentucky,Kentucky State Legislature,English,Kentucky - Bills,https://legislature.ky.gov/Legislation/Pages/default.aspx,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document (Bill),Kentucky - Revised Statutes,,,,,checked,,P2,,,,,,,SESSION_LAWS
001389,International,APAC,Korea (the Republic of),Financial Supervisory Service,English/Korean,FSS Rule Changes,http://www.fss.or.kr/fss/eng/p/lawsnregulations/aorc_list.jsp?bbsid=1446775076208,9,,,,2022-12-22 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,,P3,,,,,,
001390,International,APAC,Korea (the Republic of),Financial Supervisory Service,English/Korean,FSS Press Releases,http://www.fss.or.kr/fss/eng/p/news/pr_list.jsp?bbsid=1289277491315,9,,,,2022-12-22 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,,P3,,,,,,
001391,International,APAC,Korea (the Republic of),Korea Fair Trade Commission,English/Korean,Korea Fair Trade Commission Press Releases,http://www.ftc.go.kr/eng/cop/bbs/selectBoardList.do?key=515&bbsId=BBSMSTR_000000002402&bbsTyCode=BBST18,9,,,,2022-12-22 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,,P3,,,,,,
001392,International,APAC,Korea (the Republic of),Korea Anti-Corruption & Civil Rights Commision,English/Korean,Korea ACRC Newsletters,http://www.acrc.go.kr/en/board.do?command=searchDetail&method=searchList&menuId=020503,9,,,,2022-12-22 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,,P3,,,,,,
001393,International,APAC,Korea (the Republic of),Korea Ministry of Economy and Finance,English/Korean,Korea Ministry of Economy and Finance Press Releases,http://english.moef.go.kr/pc/selectTbPressCenterList.do?boardCd=N0001,9,,,,2022-12-22 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,,P3,,,,,,
001434,International,APAC,Korea (the Republic of),Ministry of the Interior & Safety,English/Korean,Ministry of the Interior & Safety News and Notices,https://www.mois.go.kr/eng/bbs/type001/commonSelectBoardList.do?bbsId=BBSMSTR_000000000019,9,,,,2022-12-22 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,,P3,,,,,,
001435,International,APAC,Korea (the Republic of),Ministry of Labour and Employment (South Korea),English/Korean,Ministry of Labour and Employment News,https://www.moel.go.kr/english/poli/poliNewsnews.jsp,9,,,,2022-12-22 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,,P3,,,,,,
001436,International,APAC,Korea (the Republic of),Ministry of Economy and Finance (South Korea),English/Korean,Ministry of Economy and Finance Press Releases,http://english.moef.go.kr/pc/selectTbPressCenterList.do?boardCd=N0001,9,,,,2022-12-22 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,,P3,,,001393,,,
001437,International,APAC,Korea (the Republic of),Financial Services Commission (South Korea),English/Korean,Financial Services Commission Press Releases,http://www.fsc.go.kr/eng/new_press/releases.jsp?menu=01&bbsid=BBS0048,9,,,,2022-12-22 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,,P3,,,,,,
001453,International,APAC,Korea (the Republic of),Korean Financial Services Commission,English/Korean,Financial Services Commission Policy Highlights,http://meng.fsc.go.kr/?c=policy,9,,,,2022-12-22 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,,P3,,,,,,
001576,International,APAC,Korea (the Republic of),Financial Supervisory Service,English/Korean,Statutes of the Republic of Korea,https://elaw.klri.re.kr/eng_service/lawAllSearch.do?pCode=01,9,,,,2022-12-22 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,P3,,,,,,
001643,International,APAC,Korea (the Republic of),Korean Government,Korean/English,Korea Personal Information Protection Act (PIPA),http://law.go.kr/engLsSc.do?tabMenuId=tab45&query=%EC%A0%95%EB%B3%B4%ED%86%B5%EC%8B%A0%EB%A7%9D#,9,,,,2022-12-22 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,P3,,,,,,
001728,International,APAC,Korea (the Republic of),Financial Services Commission (FSC),Korean,Korea - Financial Services Commission (FSC) Regulations,http://law.go.kr/LSW/admRulLsInfoP.do?admRulSeq=2100000179744,9,,,,2022-12-22 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,P3,,,,,,
001729,International,APAC,Korea (the Republic of),Korean Government,English,Korea Acts,https://elaw.klri.re.kr/eng_service/lawAllSearch.do?pCode=01,9,,,,2022-12-22 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,P3,,,,,,
001730,International,APAC,Korea (the Republic of),Korean Government,English,Korea Decrees,https://elaw.klri.re.kr/eng_service/lawAllSearch.do?pCode=01,9,,,,2022-12-22 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,P3,,,,,,
000696,US State,United States,Louisiana,Louisiana State Legislature,English,Louisiana - Register,https://www.doa.la.gov/Pages/osr/reg/register.aspx,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,checked,,,P2,,,,,,,
000697,US State,United States,Louisiana,Louisiana State Legislature,English,Louisiana - Revised Statutes,https://legis.la.gov/Legis/Laws_Toc.aspx?folder=75&level=Parent,3,checked,2021 Contract,,2021-06-25 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Title,,La. Stat. § 1.1,,chapter does not appear to be well-formed in Louisiana Revised Statutes,checked,,,P2,,,,,,,
001536,US State,United States,Louisiana,Louisiana State Legislature,English,Louisiana - Bills,http://www.legis.la.gov/legis/BillSearch.aspx?sid=last,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Louisiana - Revised Statutes,,,,checked,,,P2,,,,,,,
001429,International,EMEA,Luxembourg,National Commission for Data Protection (CNPD),German / French,National Commission for Data Protection Decisions and Opinions,https://cnpd.public.lu/de/decisions-avis.html,6,checked,,,2022-03-25 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,P1,,,,,,,
001430,International,EMEA,Luxembourg,Commission de Surveillance du Secteur Financier (CSSF),French/English/German,CSSF News Releases,https://www.cssf.lu/en/publication-data/,6,checked,,,2022-03-25 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,P1,,,,,,,
001431,International,EMEA,Luxembourg,Luxembourg Government,French/English/German,Luxembourg Government Economy and Finance News,https://gouvernement.lu/en/actualites/toutes_actualites.html?eventDate=&eventEndDate=&r=f%2Faem_language%2Fen&search=&r=f%2Faem_theme%2Fgouv%3Athemes%5Cgouvernement%5Ceconomy_finance&search=&search=&search=&search=&search=,6,checked,,,2022-03-25 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,P1,,,,,,,
001076,US State,United States,Maine,Maine State Legislature,English,Maine - Register,https://www.maine.gov/sos/cec/rules/notices.html,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,checked,,P2,,,,,,,ADMINISTRATIVE_COMPILATION
001516,US State,United States,Maine,Maine State Legislature,English,Maine - Bills,http://legislature.maine.gov/LawMakerWeb/search.asp,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Maine - Revised Statutes,,,,,checked,,P2,,,,,,,SESSION_LAWS
001609,International,Canada,Manitoba,Manitoba Legislature,English/French,Continuing Consolidation of the Statutes of Manitoba (CCSM),http://web2.gov.mb.ca/laws/statutes/index_ccsm.php,8,,,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,,P3,,,,,,STATUTORY_COMPILATION
001610,International,Canada,Manitoba,Manitoba Legislature,English/French,Consolidated Regulations of Manitoba,http://web2.gov.mb.ca/laws/regs/index.php,8,,,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_COMPILATION
001077,US State,United States,Maryland,Maryland State Legislature,English,Maryland - Register,http://www.dsd.state.md.us/MDR/mdregister.html,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,checked,,,P2,,,,,,,
001517,US State,United States,Maryland,Maryland State Legislature,English,Maryland - Bills,http://mgaleg.maryland.gov/mgawebsite/Search/Legislation,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),,,,,checked,,,P2,,,,,,,
000707,US State,United States,Massachusetts,Massachusetts State Legislature,English,Massachusetts - Bills,https://malegislature.gov/Bills,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Massachusetts - Revised Statutes,,,,,checked,,P2,,,"We need to know whether they want bills or session laws, or both.  The sheet asks for bills, the url points to session laws.
",,,,SESSION_LAWS
001067,US State,United States,Massachusetts,Massachusetts State Legislature,English,Massachusetts - Register,https://www.sec.state.ma.us/spr/massreg.htm,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,checked,,P2,,,,,Other,,ADMINISTRATIVE_REGISTER
000711,US State,United States,Michigan,Michigan State Legislature,English,Michigan - Bills,http://www.legislature.mi.gov/(S(bbhlc5d0dnoixe1ify4af1x1))/mileg.aspx?page=Bills,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Michigan - Revised Statutes,,,,checked,,,P2,,,,,,,
000712,US State,United States,Michigan,Michigan State Legislature,English,Michigan - Register,"https://www.michigan.gov/lara/0,4601,7-154-89334_10576_92306_92312_92359-494371--,00.html",3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,checked,,,P2,,,,,,,
000713,US State,United States,Michigan,Michigan State Legislature,English,Michigan - Revised Statutes,http://www.legislature.mi.gov/(S(x0ohl30gbc3xrbzuefs4peqz))/mileg.aspx?page=chapterindex,3,checked,2021 Contract,,2021-06-25 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Mich. Stat. § 1.1,,,checked,,,P2,,,,,,,
000716,US State,United States,Minnesota,Minnesota State Legislature,English,Minnesota - Register,https://mn.gov/admin/bookstore/register.jsp,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,checked,,P1,,,,,,,ADMINISTRATIVE_REGISTER
001518,US State,United States,Minnesota,Minnesota State Legislature,English,Minnesota - Bills,https://www.leg.state.mn.us/leg/legis,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Minnesota - Revised Statutes,,,,,checked,,P1,,,,,,,SESSION_LAWS
001085,US State,United States,Mississippi,Mississippi State Legislature,English,Mississippi - Register,https://www.sos.ms.gov/adminsearch/default.aspx?current_page=Bulletin,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,checked,,,P2,,,,,,,
001520,US State,United States,Mississippi,Mississippi State Legislature,English,Mississippi - Bills,http://billstatus.ls.state.ms.us/2020/pdf/mainmenu.htm,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Mississippi - Revised Statutes,,,,checked,,,P2,,,,,,,
000723,US State,United States,Missouri,Missouri State Legislature,English,Missouri - Register,https://www.sos.mo.gov/adrules/moreg/moreg,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,checked,,,P2,,,,,,,
000724,US State,United States,Missouri,Missouri State Legislature,English,Missouri - Revised Statutes,http://revisor.mo.gov/main/Home.aspx,3,checked,2021 Contract,,2021-06-25 00:00,,,Statutes/Regulations,checked,,,Monthly,1/1/2021,n/a (versioned),Chapter,,Mo. Stat. § 1.1,,,checked,,,P2,,,,,,,
001521,US State,United States,Missouri,Missouri State Legislature,English,Missouri - Bills ,https://www.senate.mo.gov/legislation/,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Missouri - Revised Statutes,,,,checked,,,P2,,,,,,,
000728,US State,United States,Montana,Montana State Legislature,English,Montana - Register,http://www.mtrules.org/gateway/Browse_MAR.asp,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,checked,,P1,,,,,,,ADMINISTRATIVE_REGISTER
001522,US State,United States,Montana,Montana State Legislature,English,Montana - Bills,http://laws.leg.mt.gov/legprd/law0203w$.startup?P_SESS=20191,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Montana - Revised Statutes,,,,,checked,,P1,,,,,,,SESSION_LAWS
001523,US State,United States,Montana,Montana State Legislature,English,Nebraska - Bills,https://www.nebraskalegislature.gov/bills/,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),Nebraska - Revised Statutes,,,,,checked,,P1,,,,,,,SESSION_LAWS
001078,US State,United States,Nebraska,Nebraska State Legislature,English,Nebraska - Register,https://www.nebraska.gov/nesos/rules-and-regs/regtrack/index.cgi,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,checked,,P1,,,,,,,ADMINISTRATIVE_REGISTER
001398,International,EMEA,Netherlands,Autoriteit Persoonsgegevens (Dutch Data Protection Authority),English/Dutch,Autoriteit Persoonsgegevens News,https://www.autoriteitpersoonsgegevens.nl/en/news,6,checked,,,2022-03-25 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,P1,,,,,,,
001584,International,EMEA,Netherlands,Ministry of the Interior and Kingdom Relations,English,Constitution of the Netherlands,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwjDvrmSgtjpAhUCm-AKHf1fBD8QFjABegQIBBAB&url=https%3A%2F%2Fwww.government.nl%2Fbinaries%2Fgovernment%2Fdocuments%2Freports%2F2019%2F02%2F28%2Fthe-constitution-of-the-kingdom-of-the-netherlands%2FWEB_119406_Grondwet_Koninkrijk_ENG.pdf&usg=AOvVaw3JfxrHpQFUYaCKWHen_Lm-,6,checked,2021 Contract,,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,P0,,,,,,,
001585,International,EMEA,Netherlands,Dutch Parliament and Government (wetgever),Dutch,The Official Gazette (Staatsblad),https://wetten.overheid.nl/zoeken/,6,checked,2021 Contract,,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,P0,,,,,,,
001586,International,EMEA,Netherlands,Dutch Parliament and Government (wetgever),English,Dutch Civil Code,http://www.dutchcivillaw.com/civilcodebook01.htm,6,checked,2021 Contract,,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,P0,,,,,,,
001587,International,EMEA,Netherlands,Dutch Parliament and Government (wetgever),Dutch,Dutch Decrees,https://wetten.overheid.nl/zoeken/,6,checked,2021 Contract,,2022-03-25 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,P0,,,,,,,
001710,International,EMEA,Netherlands,International Committee of the Red Cross,English,Hague Convention Treaties,https://ihl-databases.icrc.org/applic/ihl/ihl.nsf/vwTreatiesHistoricalByDate.xsp,6,checked,2021 Contract,,2022-06-24 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,P0,,,,,,,
000736,US State,United States,Nevada,Nevada State Legislature,English,Nevada - Bills,https://www.leg.state.nv.us/law1.cfm,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,checked,checked,,Daily,1/1/2021,N,whole document (Bill),Nevada - Revised Statutes,,,,,checked,,P1,,,,,,,SESSION_LAWS
000737,US State,United States,Nevada,Nevada State Legislature,English,Nevada - Register,https://www.leg.state.nv.us/register/,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,checked,,P1,,,,,,,ADMINISTRATIVE_REGISTER
001646,International,Canada,New Brunswick,New Brunswick Legislature,English,New Brunswick Acts,http://laws.gnb.ca/,8,,,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,,P3,,,,,,STATUTORY_COMPILATION
001647,International,Canada,New Brunswick,New Brunswick Legislature,English,New Brunswick Regulations,http://laws.gnb.ca/en/BrowseTitle,8,,,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_COMPILATION
000739,US State,United States,New Hampshire,New Hampshire State Legislature,English,New Hampshire - Bills,http://gencourt.state.nh.us/bill_status/,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),New Hampshire - Revised Statutes,,,,,checked,,P2,,,,,,,SESSION_LAWS
000742,US State,United States,New Hampshire,New Hampshire State Legislature,English,New Hampshire - Rulemaking Register,http://gencourt.state.nh.us/rules/register/default.htm,3,checked,,,2021-06-25 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,n/a (versioned),Register entry,,,,,,checked,,P2,,,,,,,ADMINISTRATIVE_REGISTER
000744,US State,United States,New Jersey,New Jersey State Legislature,English,New Jersey - Bills,https://www.njleg.state.nj.us/bills/bills0001.asp,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),New Jersey - Revised Statutes,,,,,checked,,P1,,,,,,,SESSION_LAWS
000746,US State,United States,New Jersey,New Jersey State Legislature,English,New Jersey - Register (through June 1995),https://www.njstatelib.org/research_library/legal_resources/nj_legal_resources/nj_register/,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,,checked,,P1,,,,,Lexis,,ADMINISTRATIVE_REGISTER
000749,US State,United States,New Mexico,New Mexico State Legislature,English,New Mexico - Bills,https://www.nmlegis.gov/Legislation/Bill_Finder,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),New Mexico - Revised Statutes,,,,checked,,,P2,,,,,,,
001079,US State,United States,New Mexico,New Mexico State Legislature,English,New Mexico - Register,http://164.64.110.134/nmac/nmregister/home,2,checked,,,2021-05-03 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Register entry,,,,,checked,,,P2,,,,,,,
000755,US State,United States,New York,New York State Legislature,English,New York - Bills,https://nyassembly.gov/leg/,1,checked,,,2021-03-19 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Bill),New York - Revised Statutes (Consolidated Laws of NY),,,,,checked,,P1,,,,,,,SESSION_LAWS
